feature,importance
DRFP_2000,0.0001884228306785262
DRFP_1687,0.0001871044857023223
DRFP_591,0.0001864456998050559
DRFP_548,0.00018624857087192414
DRFP_84,0.00018563992194998102
DRFP_1906,0.0001852843095990149
DRFP_52,0.00018514619642933262
DRFP_27,0.00018436135172947372
DRFP_127,0.000183947920474611
DRFP_698,0.0001806526960628274
DRFP_526,0.00018052473170904345
DRFP_1910,0.00018032694232891978
DRFP_533,0.0001794464942164053
DRFP_1539,0.00017893657346304342
DRFP_573,0.0001784593668022457
DRFP_282,0.00017829430487047022
DRFP_1943,0.00017758231208461796
DRFP_775,0.00017755037176872925
DRFP_1050,0.0001769214756051381
DRFP_1199,0.00017634847838716847
DRFP_1666,0.00017611899623976628
DRFP_1967,0.00017606803101187868
DRFP_332,0.00017589927398311986
DRFP_346,0.00017572756422405678
DRFP_1878,0.00017514011356218888
DRFP_1900,0.000174127445607432
DRFP_1202,0.0001737238896426644
DRFP_1226,0.00017347429855113841
DRFP_1682,0.0001723820171567057
DRFP_1569,0.0001720961096414723
DRFP_1406,0.00017190020856306092
DRFP_441,0.00017055038628610342
DRFP_1160,0.00016960781603875453
DRFP_1686,0.00016923156716087495
DRFP_1473,0.0001684064311819935
DRFP_594,0.00016836314831900924
DRFP_1963,0.0001665048442950124
DRFP_361,0.00016649414520764451
DRFP_1435,0.00016639806183549975
DRFP_1922,0.00016615620687930694
DRFP_1492,0.00016595215328006477
DRFP_729,0.00016576799219642725
DRFP_759,0.00016522090395407194
DRFP_944,0.0001648481098092144
DRFP_256,0.00016480262557814804
DRFP_1352,0.0001646144788677392
DRFP_370,0.000164599195719356
DRFP_719,0.00016393751356445608
DRFP_928,0.00016354014119314243
DRFP_372,0.00016321132000037065
DRFP_608,0.0001629195683970801
DRFP_333,0.00016276669866880568
DRFP_530,0.00016244436788403048
DRFP_692,0.00016237208029071823
DRFP_917,0.00016157414654519443
DRFP_1015,0.00016044667238837928
DRFP_1469,0.00016042274030546885
DRFP_1281,0.00016012406718491175
DRFP_1354,0.0001581314203220897
DRFP_499,0.000157256693448357
DRFP_342,0.0001568607720509186
DRFP_359,0.00015679307319563034
DRFP_50,0.00015669073082173835
DRFP_1754,0.0001566076508168926
DRFP_512,0.0001563303829082701
DRFP_1366,0.00015570368091792264
DRFP_1018,0.0001550584279297694
DRFP_1356,0.0001544306509085488
DRFP_806,0.00015414748121668985
DRFP_1067,0.00015407443296306547
DRFP_586,0.00015277754228237796
DRFP_886,0.00015248231434183176
DRFP_428,0.00015149371361469527
DRFP_1047,0.00015131702009399522
DRFP_314,0.000150633229990647
DRFP_1531,0.00014998118970403673
DRFP_1069,0.0001494741535353778
DRFP_1591,0.00014901377182795222
DRFP_1945,0.0001482504462672931
DRFP_184,0.00014817522222583472
DRFP_1758,0.00014746642526339873
DRFP_1233,0.00014729501710054099
DRFP_83,0.00014570062761092882
DRFP_769,0.00014568417770427803
DRFP_756,0.00014554082846966645
DRFP_65,0.00014544462939844872
DRFP_1517,0.00014543186526583005
Desc_NumOH,0.00014498420748391267
DRFP_908,0.0001447423967073597
DRFP_1541,0.00014462926557399328
DRFP_1708,0.00014427110530148621
DRFP_1241,0.00014393002927730382
DRFP_1207,0.00014381291015445853
DRFP_1142,0.00014229627446978304
DRFP_720,0.0001420540998968141
DRFP_1277,0.00014108056577972065
DRFP_1595,0.00014055560607873174
DRFP_1123,0.0001402969289466342
DRFP_978,0.00014027703016037692
DRFP_376,0.0001396722238767269
DRFP_278,0.00013964768104383557
DRFP_1374,0.0001390462817536983
DRFP_712,0.00013875596382815133
DRFP_1093,0.00013754696682154633
DRFP_12,0.00013729929346814536
DRFP_404,0.00013661266855806263
DRFP_1377,0.00013643876230872047
DRFP_906,0.00013638144478857254
DRFP_1363,0.00013607297332037189
DRFP_1323,0.00013582836491427198
DRFP_388,0.00013437939063779567
DRFP_223,0.00013405300508074973
DRFP_1611,0.00013268890938373767
DRFP_1048,0.00013205780176006016
DRFP_1552,0.00013158357196108942
DRFP_1411,0.00013050881763476113
DRFP_152,0.00012998691509238586
DRFP_261,0.0001298158842648535
DRFP_431,0.0001298153618246451
DRFP_468,0.00012933073678520772
DRFP_557,0.00012933043912055433
DRFP_902,0.0001291487960444549
DRFP_640,0.0001281494518185685
DRFP_790,0.00012797049104688697
DRFP_1100,0.00012794397729605159
DRFP_307,0.0001271277532786254
DRFP_306,0.00012609054158763475
DRFP_681,0.000125720109698537
DRFP_1194,0.00012497167079516313
DRFP_56,0.00012492398924060966
DRFP_620,0.00012173593565449769
DRFP_427,0.00012163838407534731
DRFP_242,0.00012161496322749962
DRFP_14,0.00012139873635603205
DRFP_166,0.00012010329270090381
DRFP_638,0.00011988835388689525
DRFP_1124,0.00011951235638723735
DRFP_1327,0.00011930708031893737
DRFP_1141,0.00011925525631054181
DRFP_875,0.00011841146551961102
DRFP_236,0.00011799818108156813
DRFP_1095,0.00011775023009351452
DRFP_158,0.00011745737131349353
DRFP_1679,0.00011722123064219285
DRFP_1750,0.00011643935018555217
DRFP_1667,0.00011619266868375515
DRFP_1737,0.00011568787660328544
DRFP_134,0.00011507079114470513
DRFP_554,0.00011497954474965363
DRFP_1690,0.0001145204157917671
DRFP_1928,0.000113982467855374
DRFP_147,0.000113956992883997
DRFP_1565,0.00011365552492372316
DRFP_178,0.00011356202640723214
DRFP_1634,0.00011349532123179676
Desc_NumSpiroAtoms,0.0001134592503198074
DRFP_2029,0.00011337120954324026
DRFP_1911,0.00011332178808184907
DRFP_1128,0.00011209746512281179
DRFP_37,0.00011205168977752205
DRFP_784,0.00011187383311451649
DRFP_582,0.00011120697479435894
DRFP_1025,0.0001109482095622224
DRFP_941,0.00011092801302392096
DRFP_381,0.00011037242179631984
DRFP_1564,0.00011026119225608862
Desc_IsTetrasubstituted,0.00010992303909422548
DRFP_956,0.00010991457654852185
DRFP_1561,0.00010966739011108933
DRFP_965,0.0001093003204757774
DRFP_789,0.00010918012727712937
DRFP_1132,0.00010887361308997665
DRFP_1956,0.00010858099724729835
DRFP_1553,0.00010836073098452948
DRFP_2041,0.00010829784224055235
DRFP_1443,0.00010810783879047467
DRFP_1661,0.00010775656432961401
DRFP_315,0.00010738175742513381
DRFP_1670,0.00010652952006072457
DRFP_804,0.00010648815949479362
DRFP_1475,0.00010644915477741233
DRFP_1076,0.00010638369610435629
DRFP_1315,0.00010604990671521547
DRFP_571,0.00010594474400879214
DRFP_1309,0.0001059331286472127
DRFP_1005,0.00010525286825155849
DRFP_973,0.00010510640876485109
DRFP_1234,0.00010488308082196635
DRFP_329,0.0001044649351066628
DRFP_538,0.00010432198399063422
DRFP_382,0.00010427161856216841
DRFP_1545,0.00010377063544764648
DRFP_668,0.00010322265513646928
DRFP_1429,0.00010289946631965871
DRFP_324,0.00010286604717888812
DRFP_2032,0.00010209649436371098
DRFP_671,0.0001019608346415776
DRFP_629,0.00010100194545394802
DRFP_822,0.00010082770402217076
DRFP_1685,9.968171733481986e-05
DRFP_1425,9.873697780809813e-05
DRFP_558,9.84021019673854e-05
DRFP_173,9.759509960807654e-05
DRFP_652,9.742480020022433e-05
DRFP_1275,9.692313826876668e-05
DRFP_997,9.667672462170079e-05
DRFP_135,9.665739782937972e-05
DRFP_1088,9.611748558926113e-05
DRFP_1090,9.579926257229447e-05
DRFP_1333,9.550068240375833e-05
DRFP_1643,9.535968842140629e-05
DRFP_1898,9.449741478493628e-05
DRFP_498,9.38447270950197e-05
DRFP_337,9.358940105480626e-05
DRFP_1508,9.3124292200883e-05
DRFP_1081,9.281598990102939e-05
DRFP_1325,9.279025465700341e-05
DRFP_1544,9.263011036614275e-05
DRFP_1533,9.226670035390851e-05
DRFP_422,9.186157653063077e-05
DRFP_1774,9.167813239702971e-05
DRFP_1030,9.140306658742118e-05
DRFP_904,9.13440070861977e-05
DRFP_406,9.104142912619272e-05
DRFP_1182,9.059553402150129e-05
DRFP_1460,9.056629382536721e-05
DRFP_869,9.009038449240767e-05
DRFP_1542,8.970574113094833e-05
DRFP_543,8.959980942699634e-05
DRFP_458,8.933010632624525e-05
DRFP_490,8.925809128647787e-05
DRFP_1704,8.920158318984638e-05
DRFP_181,8.917962077280711e-05
DRFP_1870,8.900271712604217e-05
DRFP_10,8.767746689426326e-05
DRFP_409,8.7545265373582e-05
DRFP_1633,8.734760026226135e-05
DRFP_938,8.732613419992333e-05
DRFP_18,8.719585477476422e-05
DRFP_1525,8.70971047939158e-05
DRFP_505,8.678633114072779e-05
DRFP_187,8.654010568949452e-05
DRFP_580,8.58845503775642e-05
DRFP_800,8.579174702050325e-05
DRFP_394,8.55627210667102e-05
DRFP_160,8.544171792322405e-05
DRFP_142,8.515643970376664e-05
DRFP_1195,8.41002329165869e-05
DRFP_1110,8.408348764568065e-05
DRFP_1588,8.405192159244514e-05
DRFP_171,8.381512040859474e-05
DRFP_1348,8.35382782115248e-05
DRFP_1122,8.347075315214934e-05
DRFP_948,8.299878275015176e-05
DRFP_1382,8.26398418245149e-05
DRFP_674,8.26319752674607e-05
DRFP_626,8.222849827975367e-05
DRFP_1771,8.181509964039988e-05
DRFP_21,8.174767436171968e-05
DRFP_28,8.091139695878847e-05
DRFP_9,8.047740777262808e-05
DRFP_1263,8.032091865816563e-05
DRFP_926,8.010739427413165e-05
DRFP_284,7.997362620815615e-05
Desc_NumSaturatedHeterocycles,7.956807516155273e-05
DRFP_642,7.929232267444566e-05
DRFP_1706,7.923021311722471e-05
DRFP_1999,7.905728547852772e-05
DRFP_1786,7.84139585782126e-05
DRFP_1785,7.836146787301586e-05
DRFP_677,7.809028029017424e-05
DRFP_1438,7.739408357482889e-05
DRFP_833,7.630955361447953e-05
DRFP_1573,7.605337382032068e-05
DRFP_2030,7.572965677794596e-05
DRFP_1845,7.527918867052017e-05
DRFP_1997,7.509772676475473e-05
DRFP_237,7.469933532512922e-05
DRFP_516,7.370992809271978e-05
DRFP_11,7.367728369628313e-05
DRFP_1151,7.345943811524439e-05
DRFP_311,7.313899034233956e-05
DRFP_1433,7.297359989230721e-05
DRFP_972,7.287174930208667e-05
DRFP_1133,7.275475485788785e-05
DRFP_867,7.242003448663061e-05
DRFP_1304,7.218925138213479e-05
DRFP_2026,7.167667476664989e-05
DRFP_963,7.087351982831848e-05
DRFP_1247,7.08313883804186e-05
DRFP_704,7.075440351422218e-05
DRFP_108,7.057653039240743e-05
DRFP_1423,7.008672298756289e-05
DRFP_1915,7.006713231984657e-05
DRFP_1131,6.973143511956034e-05
DRFP_506,6.962303752536592e-05
DRFP_2016,6.928638509352055e-05
DRFP_715,6.909180932928358e-05
DRFP_1680,6.870829640902419e-05
DRFP_803,6.853215603970782e-05
DRFP_1648,6.825645294922564e-05
DRFP_239,6.82397779525449e-05
DRFP_964,6.804228353213199e-05
DRFP_245,6.751845187165668e-05
DRFP_322,6.74003125310351e-05
DRFP_292,6.734384017623648e-05
DRFP_696,6.734038313850756e-05
DRFP_1799,6.719518148134041e-05
DRFP_915,6.704468732633322e-05
DRFP_483,6.691923517946993e-05
DRFP_560,6.649973560874171e-05
DRFP_1416,6.634084578245391e-05
DRFP_552,6.632220366333731e-05
DRFP_1360,6.599265205240842e-05
DRFP_102,6.597267070968293e-05
DRFP_1173,6.583541834126974e-05
DRFP_189,6.582493449190312e-05
DRFP_1290,6.571173239527349e-05
DRFP_887,6.544184988480144e-05
DRFP_542,6.5111286448615e-05
DRFP_604,6.495445201801342e-05
DRFP_864,6.482489369247647e-05
DRFP_1072,6.479564797796416e-05
DRFP_1748,6.457583873516147e-05
DRFP_1098,6.391822928028404e-05
DRFP_528,6.380106624086163e-05
DRFP_267,6.365326939542427e-05
DRFP_1623,6.292884831187626e-05
DRFP_461,6.284718638450337e-05
DRFP_1488,6.267039838244435e-05
DRFP_1280,6.232638623088924e-05
DRFP_1144,6.206865257701879e-05
DRFP_43,6.205449002784146e-05
Olefin Tetra,6.191980698000212e-05
DRFP_1802,6.137650997510874e-05
DRFP_618,6.133864748841461e-05
DRFP_931,6.101446874456849e-05
DRFP_1759,6.099053872576317e-05
DRFP_812,6.096375500832729e-05
DRFP_117,6.0893957111256774e-05
DRFP_491,5.993127839088491e-05
DRFP_1426,5.9787654231062413e-05
DRFP_1746,5.963350731582144e-05
DRFP_742,5.958496503241592e-05
DRFP_1415,5.948269057746258e-05
DRFP_1278,5.938861680477698e-05
DRFP_639,5.918134067510445e-05
DRFP_1768,5.888659759547304e-05
DRFP_1193,5.854947255252851e-05
DRFP_1385,5.823479863453474e-05
DRFP_8,5.7970805350565955e-05
DRFP_565,5.794952029229257e-05
DRFP_116,5.775776058893789e-05
DRFP_1359,5.734771968818755e-05
DRFP_564,5.729196477054652e-05
DRFP_811,5.719967428656235e-05
DRFP_1387,5.705245057948758e-05
DRFP_2044,5.609374998904912e-05
DRFP_1186,5.522261251470904e-05
DRFP_167,5.51680632013389e-05
DRFP_1256,5.512834963690029e-05
DRFP_1190,5.503327333526125e-05
DRFP_918,5.455140744549243e-05
DRFP_1884,5.430284416871078e-05
DRFP_1985,5.390538607919425e-05
DRFP_970,5.380128271807752e-05
DRFP_1212,5.3731915745089016e-05
DRFP_1153,5.343668118815079e-05
DRFP_1723,5.3405916369848487e-05
DRFP_317,5.333908752867812e-05
DRFP_971,5.2935256562907774e-05
DRFP_559,5.288844416870474e-05
DRFP_2015,5.281342408801538e-05
DRFP_1630,5.268012020904588e-05
DRFP_1972,5.263386112177219e-05
DRFP_231,5.257554574961814e-05
DRFP_585,5.2344267289105975e-05
DRFP_437,5.20684231590258e-05
DRFP_1980,5.204540704115492e-05
DRFP_1948,5.2016063122220576e-05
DRFP_1084,5.200315527085323e-05
DRFP_1594,5.1986204959322904e-05
DRFP_714,5.196544254781001e-05
DRFP_1073,5.1769355165369396e-05
DRFP_828,5.162336797463098e-05
DRFP_1520,5.1211640810133636e-05
DRFP_1449,5.107369718951573e-05
DRFP_466,5.095175107978264e-05
DRFP_186,5.0760027514723906e-05
DRFP_1522,5.0731847428650865e-05
DRFP_1538,5.05311003062408e-05
DRFP_1250,4.99039926862482e-05
DRFP_193,4.983282480725591e-05
DRFP_1747,4.834554266699333e-05
DRFP_487,4.80565664917468e-05
DRFP_1216,4.796080438054026e-05
DRFP_1043,4.785574791825704e-05
DRFP_1229,4.780988987814578e-05
DRFP_1684,4.767482877695687e-05
DRFP_1456,4.7588664429897636e-05
DRFP_1143,4.752399144668439e-05
DRFP_200,4.746223918356655e-05
DRFP_525,4.667124758532675e-05
DRFP_1441,4.660250065944608e-05
DRFP_29,4.651932770877803e-05
DRFP_240,4.609360506844567e-05
DRFP_252,4.569933258380698e-05
DRFP_1993,4.5614773663432446e-05
DRFP_853,4.490105834814077e-05
DRFP_1319,4.482681397882669e-05
DRFP_1157,4.46382523344302e-05
DRFP_1437,4.454090192027996e-05
DRFP_1064,4.4390632600691476e-05
DRFP_387,4.423099819263895e-05
DRFP_297,4.4192846160848616e-05
DRFP_1402,4.3837493323967316e-05
DRFP_1995,4.373594746521986e-05
DRFP_945,4.3282924368585964e-05
DRFP_375,4.300742156352134e-05
DRFP_57,4.286142242872736e-05
DRFP_1301,4.2708227242491444e-05
DRFP_1812,4.244277374968618e-05
DRFP_159,4.226148659278593e-05
DRFP_368,4.216909549119024e-05
DRFP_761,4.2146669827149814e-05
DRFP_1917,4.213878497661661e-05
DRFP_1339,4.2119821922484433e-05
DRFP_259,4.196604563570063e-05
DRFP_2017,4.184043533168835e-05
DRFP_1384,4.1432086525039404e-05
DRFP_1734,4.1340316326626514e-05
DRFP_174,4.131368046858624e-05
DRFP_2009,4.124373299564093e-05
DRFP_679,4.079355333767673e-05
DRFP_634,4.077573613188905e-05
DRFP_1326,4.040457287194789e-05
DRFP_198,3.945842742800148e-05
DRFP_817,3.939071557843124e-05
DRFP_583,3.9216869106835726e-05
DRFP_1563,3.9172000281364894e-05
DRFP_1162,3.8994364227843056e-05
DRFP_40,3.899024924800042e-05
DRFP_2028,3.875255225828272e-05
DRFP_802,3.8434248108428745e-05
DRFP_449,3.779475066007956e-05
DRFP_855,3.767128714152865e-05
DRFP_1213,3.764157579182472e-05
DRFP_1373,3.702936828764645e-05
DRFP_1983,3.7014365391805945e-05
DRFP_1874,3.6603246270231043e-05
DRFP_1350,3.6562211847079274e-05
DRFP_23,3.650648743252642e-05
DRFP_2005,3.618808902662448e-05
DRFP_1991,3.5974939636649364e-05
DRFP_341,3.5475851990357566e-05
DRFP_1389,3.4283923728691306e-05
DRFP_515,3.416957843344703e-05
DRFP_1343,3.403982909877259e-05
DRFP_202,3.3878179015907095e-05
DRFP_705,3.374767627932751e-05
DRFP_1740,3.359116194690944e-05
DRFP_1969,3.356598342527133e-05
DRFP_509,3.3312984412919957e-05
DRFP_857,3.330293008907796e-05
DRFP_1903,3.28892076084243e-05
DRFP_257,3.2777021221529005e-05
DRFP_911,3.2624412318659716e-05
DRFP_118,3.231198534673062e-05
DRFP_703,3.128577589192283e-05
DRFP_1657,3.128493970456497e-05
DRFP_1170,3.121114955692135e-05
DRFP_45,3.0726085961885176e-05
DRFP_686,3.059834091408781e-05
DRFP_825,3.044796576447767e-05
DRFP_464,3.0394158587043102e-05
DRFP_1198,2.956128071637063e-05
DRFP_80,2.9272965321281525e-05
DRFP_1547,2.8332842253262986e-05
DRFP_1992,2.821287283241988e-05
DRFP_1761,2.818333432994443e-05
DRFP_1338,2.8024878977091122e-05
DRFP_154,2.7861914708077423e-05
DRFP_536,2.7726829262226363e-05
DRFP_1882,2.7584905470491824e-05
DRFP_1583,2.7506342346360035e-05
DRFP_890,2.741298921086812e-05
DRFP_1830,2.7403372174199396e-05
DRFP_400,2.731423162368106e-05
DRFP_137,2.715297469760891e-05
DRFP_1106,2.680126456056284e-05
DRFP_1897,2.6765163026695546e-05
DRFP_1834,2.6649818450022448e-05
DRFP_413,2.6626313001441103e-05
DRFP_1274,2.648274122548547e-05
DRFP_1788,2.647003088429011e-05
DRFP_1365,2.6294838735538717e-05
DRFP_1494,2.6120777994244695e-05
DRFP_1062,2.592857091026151e-05
DRFP_772,2.5909698244334658e-05
DRFP_603,2.5879359454610182e-05
DRFP_883,2.5810984804505673e-05
DRFP_1398,2.5759084494952723e-05
DRFP_1305,2.5401054994417497e-05
DRFP_1510,2.530183974085226e-05
DRFP_1282,2.5248507745622348e-05
DRFP_730,2.5243286993761393e-05
DRFP_378,2.5133820247416597e-05
DRFP_1616,2.474384168741757e-05
DRFP_1885,2.4606907863035577e-05
DRFP_1778,2.456458125444848e-05
DRFP_777,2.4173411792892917e-05
DRFP_785,2.409987446659362e-05
DRFP_321,2.3805603251913944e-05
DRFP_1530,2.365119317363033e-05
DRFP_596,2.3505151950227753e-05
DRFP_1417,2.3499598436019258e-05
DRFP_363,2.3479156326013227e-05
DRFP_1380,2.3268109646390784e-05
DRFP_1220,2.3210212500305844e-05
DRFP_1852,2.312586351905438e-05
DRFP_1071,2.2878632246559313e-05
DRFP_1334,2.2865120044689774e-05
DRFP_123,2.2501696764813317e-05
DRFP_903,2.2406878054870768e-05
DRFP_1471,2.232291342585382e-05
DRFP_1859,2.19840268755508e-05
DRFP_395,2.1956570894449808e-05
DRFP_1516,2.1726328843449102e-05
DRFP_659,2.162608862186492e-05
DRFP_222,2.1568563252269587e-05
DRFP_1337,2.142785613727184e-05
DRFP_1242,2.1406745795352122e-05
DRFP_727,2.1353062972266816e-05
DRFP_842,2.1342815415959855e-05
DRFP_723,2.1341608498188158e-05
DRFP_1624,2.111955623164764e-05
DRFP_1066,2.105583366375927e-05
DRFP_1224,2.1033625159391017e-05
DRFP_1585,2.096378568288432e-05
DRFP_472,2.083293474708616e-05
DRFP_144,2.0499800536155918e-05
DRFP_670,2.041592943075475e-05
DRFP_950,2.0353453481203407e-05
DRFP_402,2.0300345679500282e-05
DRFP_2023,2.0299864281814848e-05
DRFP_141,1.995024348663403e-05
DRFP_1558,1.9653160257045044e-05
DRFP_1894,1.9601305163287168e-05
DRFP_900,1.9407974478984294e-05
DRFP_1444,1.931423031641791e-05
DRFP_1353,1.8951498444702835e-05
DRFP_454,1.876939669926299e-05
DRFP_601,1.8609466998025927e-05
DRFP_412,1.846221788761006e-05
DRFP_884,1.8402336146795343e-05
DRFP_1668,1.834516245173089e-05
DRFP_1404,1.8330827841470283e-05
DRFP_263,1.8210516797114265e-05
DRFP_1891,1.8182031147701517e-05
DRFP_1838,1.7841919387501312e-05
DRFP_966,1.773533605813739e-05
DRFP_782,1.7321900095047482e-05
DRFP_1079,1.7092919414813558e-05
DRFP_16,1.7048438697778154e-05
DRFP_1858,1.6800018627450563e-05
DRFP_1933,1.648228701833775e-05
DRFP_897,1.647858830022796e-05
DRFP_1362,1.5994736591370814e-05
DRFP_438,1.5875824833318593e-05
DRFP_385,1.5329815558501824e-05
DRFP_779,1.507828628323565e-05
DRFP_717,1.48914637943314e-05
DRFP_1149,1.4774206598927108e-05
DRFP_1841,1.4533959972864777e-05
DRFP_351,1.4364090698048134e-05
DRFP_1467,1.435598811971278e-05
DRFP_635,1.4262561738312966e-05
DRFP_1720,1.423837621763771e-05
DRFP_128,1.4130284615237101e-05
DRFP_1318,1.3947376826536036e-05
DRFP_204,1.381331324210111e-05
DRFP_379,1.3067266370008824e-05
DRFP_1514,1.2716128883725053e-05
DRFP_810,1.2647458482069966e-05
DRFP_161,1.2542865067241081e-05
DRFP_25,1.252837829125175e-05
DRFP_1691,1.2420020583230563e-05
DRFP_1118,1.2298925369482877e-05
DRFP_872,1.210367847236285e-05
DRFP_1726,1.1977798060689039e-05
DRFP_1289,1.1890137934571364e-05
DRFP_374,1.1881377953283493e-05
DRFP_946,1.1876575882341838e-05
DRFP_1472,1.1849767971832626e-05
DRFP_225,1.1666256695073929e-05
DRFP_1269,1.146410572392227e-05
DRFP_676,1.1330298647376943e-05
DRFP_215,1.126629748602642e-05
DRFP_1584,1.114219747781251e-05
DRFP_1105,1.103544506360771e-05
DRFP_133,1.0874901678112535e-05
DRFP_550,1.0865970140038482e-05
DRFP_444,1.0810383450890531e-05
DRFP_172,1.0593975293260586e-05
DRFP_839,1.0423930435044598e-05
DRFP_463,1.0019307438161648e-05
DRFP_619,9.968457427777541e-06
DRFP_1036,9.947097790323522e-06
DRFP_792,9.675678851538935e-06
DRFP_1817,9.649441455996669e-06
DRFP_1112,9.473719776335352e-06
DRFP_308,9.346171852037668e-06
DRFP_1929,9.170792818902692e-06
DRFP_1681,9.030498254213719e-06
DRFP_733,9.02410088806914e-06
DRFP_1010,8.636497735600441e-06
DRFP_1784,8.53407832684697e-06
DRFP_1134,8.20931011079492e-06
DRFP_1085,8.10540211741918e-06
DRFP_262,8.07145669397439e-06
DRFP_1087,7.889707712292112e-06
DRFP_1603,7.847810078053934e-06
DRFP_1757,7.794069207597425e-06
DRFP_1421,7.472937228499892e-06
DRFP_357,7.375807938454432e-06
DRFP_589,7.316998532248073e-06
DRFP_180,7.239630485114168e-06
DRFP_1656,7.149453807566167e-06
DRFP_1556,6.960831134486556e-06
DRFP_163,6.784432962083122e-06
DRFP_1167,6.6659199799023964e-06
DRFP_1288,6.568214471167777e-06
DRFP_1463,6.478627295131469e-06
DRFP_969,6.382907686592672e-06
DRFP_995,6.196543053786175e-06
DRFP_478,6.076035002119381e-06
DRFP_1889,6.041772306183123e-06
DRFP_434,5.958965201825422e-06
DRFP_1729,5.768264501477578e-06
DRFP_122,5.710084381012533e-06
DRFP_169,5.611226613574499e-06
DRFP_1628,5.528894374435463e-06
DRFP_39,5.4724000431130625e-06
DRFP_858,5.418352512316477e-06
DRFP_962,5.060774457644468e-06
DRFP_71,5.057522303178848e-06
DRFP_1593,5.054067001497259e-06
DRFP_1869,4.812205547757734e-06
DRFP_1840,4.7803191742315205e-06
DRFP_1039,4.701041730194784e-06
DRFP_1453,4.648527340114861e-06
DRFP_214,4.598700133441157e-06
DRFP_615,4.565568308345712e-06
DRFP_2025,4.437716479827991e-06
DRFP_1489,4.184110914967572e-06
DRFP_1420,4.110410388068566e-06
DRFP_936,3.742210376346072e-06
DRFP_688,3.6594875582009207e-06
DRFP_1330,3.6481078732393465e-06
DRFP_1820,3.581520737892671e-06
DRFP_859,3.5553375724734885e-06
DRFP_1769,3.527962917968106e-06
DRFP_451,3.263808589929573e-06
DRFP_67,3.114257840037283e-06
DRFP_1292,3.0756501062816364e-06
DRFP_1709,2.986762080447377e-06
DRFP_1331,2.9833591841860625e-06
DRFP_352,2.8577845596262152e-06
DRFP_1249,2.761746199178975e-06
DRFP_1307,2.5309005897748997e-06
DRFP_38,2.459070262552848e-06
DRFP_1976,2.4564859162561206e-06
DRFP_1919,2.3169781526462158e-06
DRFP_1654,2.211518597053427e-06
DRFP_82,2.1628610553074195e-06
DRFP_1351,2.143338419719605e-06
DRFP_2013,1.965021551732962e-06
DRFP_456,1.6482561227474022e-06
DRFP_1168,1.5517989912081727e-06
DRFP_1580,1.4565845844906376e-06
DRFP_280,1.406896747066583e-06
DRFP_1255,1.3946062193845633e-06
DRFP_820,1.330395388249838e-06
DRFP_1926,1.2326838563865318e-06
DRFP_1606,9.502894458869556e-07
DRFP_868,8.290780914476705e-07
DRFP_20,8.206693043989716e-07
DRFP_1989,5.851657561361452e-07
DRFP_268,3.6042292152146504e-07
DRFP_520,3.5992219331651686e-07
DRFP_1418,2.526823956479481e-07
DRFP_120,2.3689345581023393e-07
DRFP_1549,1.8082168157526635e-07
DRFP_350,1.3057764244497173e-07
DRFP_1479,1.1607082347949021e-07
DRFP_389,8.242208234612268e-08
DRFP_919,7.267353891115804e-08
DRFP_1629,5.566133614635104e-08
DRFP_1829,3.125331046414339e-08
DRFP_1925,1.8115050303933828e-08
DRFP_1982,2.7052695315897355e-09
DRFP_1814,0.0
DRFP_1713,0.0
DRFP_1954,0.0
DRFP_1996,0.0
DRFP_1745,0.0
DRFP_1711,0.0
DRFP_1811,0.0
DRFP_1896,0.0
DRFP_1810,0.0
DRFP_1899,0.0
DRFP_1796,0.0
DRFP_1865,0.0
DRFP_1970,0.0
DRFP_1864,0.0
DRFP_1815,0.0
DRFP_1795,0.0
DRFP_1856,0.0
DRFP_1857,0.0
DRFP_1818,0.0
Desc_NumBridgeheadAtoms,0.0
DRFP_2043,0.0
DRFP_1728,0.0
DRFP_1902,0.0
DRFP_1994,0.0
Desc_NumRadicalElectrons,0.0
DRFP_1860,0.0
DRFP_1678,0.0
DRFP_1641,0.0
DRFP_1863,0.0
DRFP_1862,0.0
DRFP_1895,0.0
DRFP_1944,0.0
DRFP_1875,0.0
DRFP_1725,0.0
DRFP_1637,0.0
DRFP_1803,0.0
DRFP_1635,0.0
DRFP_1949,0.0
DRFP_1890,0.0
DRFP_1733,0.0
DRFP_1809,0.0
DRFP_1876,0.0
DRFP_2003,0.0
DRFP_2004,0.0
DRFP_1880,0.0
Oxidant K3FeCN6,0.0
Oxidant NaClO2,0.0
DRFP_1724,0.0
DRFP_1804,0.0
DRFP_1738,0.0
DRFP_1873,0.0
DRFP_2010,0.0
DRFP_1946,0.0
DRFP_1801,0.0
DRFP_1998,0.0
DRFP_1719,0.0
DRFP_2045,0.0
DRFP_1893,0.0
DRFP_1718,0.0
DRFP_1717,0.0
DRFP_2012,0.0
DRFP_1640,0.0
DRFP_1743,0.0
DRFP_1854,0.0
DRFP_1904,0.0
DRFP_1851,0.0
DRFP_1937,0.0
DRFP_1772,0.0
DRFP_1824,0.0
DRFP_1660,0.0
DRFP_2035,0.0
DRFP_1975,0.0
DRFP_1773,0.0
DRFP_1964,0.0
DRFP_1978,0.0
DRFP_1839,0.0
DRFP_1918,0.0
DRFP_1770,0.0
DRFP_1791,0.0
DRFP_1700,0.0
DRFP_1701,0.0
DRFP_2020,0.0
DRFP_1835,0.0
DRFP_1825,0.0
DRFP_1974,0.0
